id;uri;siglaTipo;numero;ano;codTipo;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;uriOrgaoNumerador;uriPropAnterior;uriPropPrincipal;uriPropPosterior;urlInteiroTeor;urnFinal;ultimoStatus_dataHora;ultimoStatus_sequencia;ultimoStatus_uriRelator;ultimoStatus_idOrgao;ultimoStatus_siglaOrgao;ultimoStatus_uriOrgao;ultimoStatus_regime;ultimoStatus_descricaoTramitacao;ultimoStatus_idTipoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_idSituacao;ultimoStatus_despacho;ultimoStatus_url;Fake_news;OBS
2210372;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210372;PL;3842;2019;139;Projeto de Lei;Tipifica criminalmente a conduta, de pais ou responsáveis, de omissão ou de contraposição à vacinação de crianças ou adolescentes, incluindo artigo no Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal.;"NA";Alteração, Código Penal, Crime contra a assistência familiar, tipicidade penal, omissão, deveres, poder familiar, tutela, Guarda judicial, vacinação, criança, adolescente, detenção, multa, divulgação, propagação, Notícia falsa (fake news).;2019-07-02T20:42:27Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1772934;"NA";2021-03-10T09:00:00Z;35;https://dadosabertos.camara.leg.br/api/v2/deputados/204406;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Saída de Relator da Comissão - Sem Parecer Apresentado;1250;Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro;1170;(Instalação da Comissão) O Relator, Dep. Pedro Westphalen, não integrava a Comissão na data da instalação (deixou de ser membro em 03/02/2020);"NA";1;“Art. 244-A. Omitir-se ou contrapor-se, sem justa causa, violando dever inerente ao poder familiar, tutela ou guarda, à vacinação de criança ou adolescente, prevista no programa nacional de imunização: Pena – detenção, de um mês a um ano, ou multa. Parágrafo único. Na mesma pena incorre quem divulga ou propaga, por qualquer meio, notícias falsas sobre as vacinas do referido programa ou sobre sua ineficiência.”
2210581;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210581;PL;3857;2019;139;Projeto de Lei;Estabelece tratamento penal mais rígido a condutas praticadas com o auxilio da Internet.;"NA";Alteração, Código Penal, agravação penal, concurso de pessoas, crime, internet, mídia, Crime cibernético. _Aumento da pena, estelionato, Crime contra a administração pública, Crime contra a economia popular, entidade beneficente, fraude, comercialização, produtos, internet. _ Crime contra a honra, Tipicidade penal, Divulgação de informação falsa, internet, Mídia. _ Alteração, Estatuto da Criança e do Adolescente (ECA), crime, divulgação, Conteúdo impróprio, Riscos (segurança), integridade física, integridade moral, integridade psicológica, criança, adolescente. _ Alteração, Marco Civil da Internet, Responsabilidade civil, Responsabilidade solidária, Provedor de acesso, internet, pornografia infantil.;2019-07-03T15:29:18Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2256735;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1773418;"NA";2021-08-02T00:00:00Z;25;https://dadosabertos.camara.leg.br/api/v2/deputados/178882;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Devolução à CCP;1010;Tramitando em Conjunto;925;Devolução à CCP;"NA";1;Art. 3º O Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, passa a vigorar acrescido do seguinte art. 140-A: Divulgação de informação falsa Art. 140-A Criar, divulgar, produzir ou compartilhar informação ou notícia que sabe ser falsa por meio da Internet ou outros meios de comunicação em massa: Pena: reclusão um a três anos e multa
2227001;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2227001;PL;5679;2019;139;Projeto de Lei;Torna crime a disseminação de informações falsas sobre vacina, alterando o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal.;"NA";Alteração, Código Penal, tipicidade penal, Crime contra a saúde pública, divulgação de informação falsa, vacina.;2019-10-24T14:00:14Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210372;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1825899;"NA";2021-04-08T15:28:00Z;18;"NA";2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Notificação de Apensação;504;Tramitando em Conjunto;925;Apense-se a este(a) o(a) PL-105/2021.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1962496;1;“Art. 268-A. Disseminar informação falsa sobre vacina. Pena - detenção de seis meses a dois anos, e multa. Parágrafo único - A pena é aumentada de um terço, se o agente comete o crime servindo-se de meios de comunicação escrita, de rádio ou de televisão.”
2229508;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229508;SBT;1;0;255;Substitutivo;Tipifica criminalmente a conduta, de pais ou responsáveis, de omissão ou de contraposição à vacinação de crianças ou adolescentes, incluindo artigo no Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal.;"NA";"NA";2019-11-12T18:21:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/2014;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2210372;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833849;"NA";2019-11-12T18:21:00Z;1;"NA";"NA";"NA";"NA";"NA";Apresentação de Proposição;100;"NA";"NA";Apresentação do Substitutivo n. 1 CSSF, pelo Deputado Pedro Westphalen (PP-RS).;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833849;1;"Tipifica criminalmente a conduta, de 
pais ou responsáveis, de omissão ou de 
contraposição à vacinação de crianças ou 
adolescentes, incluindo artigo no Decreto-Lei 
nº 2.848, de 7 de dezembro de 1940, Código 
Penal"
2236378;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236378;PL;45;2020;139;Projeto de Lei;Acrescenta o inciso VIII ao art. 80 da Lei 13.105, de 2015 - Código de Processo Civil, que dispõe sobre litigância de má-fé.;"NA";Alteração, Código de Processo Civil (2015), Litigância de má-fé, Parte (processo civil), utilização, informação falsa, mídia.;2020-02-04T14:51:38Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1854161;"NA";2020-04-13T21:28:00Z;16;"NA";2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Apresentação de Requerimento;194;Aguardando Designação de Relator;907;"Apresentação do Requerimento n. 660/2020, pelo Deputado Idilvan Alencar  (PDT/CE), que ""Requer o Apensamento do Projeto de Lei 345, de 2020, ao Projeto de Lei 873, de 2020, por tratarem de matérias correlatas. "".";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1880832;0;"VIII – valer-se de matérias ou informações falsas divulgadas 
pelos meios de comunicação. ”"
2239459;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239459;PL;693;2020;139;Projeto de Lei;Dispõe sobre a responsabilidade sanitária da conduta das autoridades públicas, tipifica o crime de divulgação ou compartilhamento de informação falsas que atentem contra a segurança sanitária e dá outras providências.;Altera as Leis nº 1.079, de 1950 e 12.965, de 2014 e os Decretos-lei nº 2.848, de 1940 e 3.689, de 1941.;"Procedimento, manifestação, Autoridade pública, Emergência em Saúde Pública de Importância Nacional (ESPIN), epidemia, Pandemia, emergência social, Responsabilidade sanitária. _Alteração, Lei dos Crimes de Responsabilidade, Crime contra a segurança interna do país, publicação, ato administrativo, contrariedade, orientação, autoridade sanitária, Emergência em Saúde Pública de Importância Nacional (ESPIN), Emergência de Saúde Pública de Importância Internacional (ESPII), pandemia, epidemia, risco (segurança), Dano à saúde. _Alteração, Código de Processo Penal, Crime praticado por funcionário público contra a administração em geral, prevaricação, prática, ato administrativo, contrariedade, recomendação, autoridade pública, período, Emergência em Saúde Pública de Importância Nacional (ESPIN), Emergência de Saúde Pública de Importância Internacional (ESPII), epidemia, pandemia, aumento da pena, Crime contra a saúde pública, epidemia, criminalização, elaboração, divulgação,  Notícia falsa (fake news), agravação penal.
_Alteração, Código de Processo Penal,  medida cautelar, obrigatoriedade, retirada, publicação , Mídia, internet, Conteúdo informativo, riscos(segurança), segurança sanitária, saúde  pública. _Alteração, Marco Civil da Internet, Provedor de aplicações, Responsabilidade subsidiária, segurança sanitária, conteúdo informativo, Terceiro, propagação, divugação,Notícia falsa (fake News), contrariedade, orientação, autoridade pública, Organização Mundial da Saúde (OMS),situação de emergência.";2020-03-18T10:44:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122678;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1867119;"NA";2021-07-15T00:00:00Z;49;https://dadosabertos.camara.leg.br/api/v2/deputados/178959;186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 2.342/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 9.931/2018, 693/2020 e 2.389/2020, por já integrarem o conjunto de proposições encabeçado pelo Projeto de Lei n. 2.630/2020. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 10.915/2018 e 2.149/2019, por tratarem especificamente de matéria eleitoral, e quanto ao Projeto de Lei n.  559/2019, por cuidar especificamente de currículo escolar. DEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020), por guardarem relação com o Projeto de Lei n.  2.630/2020. Apensem-se, portanto, os Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020) ao Projeto de Lei n.  2.630/2020, oriundo do Senado Federal, na forma do art. 143, II, a, do Regimento Interno da Câmara dos Deputados. Em decorrência disso, redistribua-se o Projeto de Lei n.  2.630/2020 à Comissão de Trabalho, de Administração e Serviço Público, o que, por força do art. 34, II, acarretará a criação de Comissão Especial. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 3.221/2020 e 4.027/2020, por integrarem um conjunto de proposições que dispõe especificamente sobre publicidade institucional da União e outros entes federados.  Oficie-se. Publique-se.

[ATUALIZAÇÃO DO DESPACHO DO PL N. 2.630/2020: CTASP, CSSF, CCTCI, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (art. 151, II, do RICD)]";"NA";1;Art. 3 O Decreto-Lei 2.848 – Código Penal passa a vigorar acrescido do seguinte artigo: “Art. 267-A Propagar direta ou indiretamente doença contagiosa, criando um perigo para a vida ou de grave lesão à saúde ou da integridade física de um número indeterminado de pessoas. Pena: reclusão de um a cinco anos, e multa. Parágrafo único - A pena é aumentada de um terço, se o agente é funcionário público, agentes políticos e pessoas com grande capacidade de influência midiática e social. Art. 268-A – Elaborar, publicar, propagar ou divulgar notícias ou informações falsas, com o intuito de influenciar a opinião pública a agir de modo contrário ao consenso científico e das autoridades sanitárias em momentos de calamidade pública e/ou emergência de saúde. Pena - detenção, de um mês a um ano, e multa. § 1° A pena é aumentada de um terço, se o agente é funcionário público, agentes políticos e pessoas com grande capacidade de influência midiática e social. § 2° A pena é aumentada de um terço, se o ato ocorrer durante períodos de emergência públicas de saúde, pandemias e epidemias declaradas.”
2242661;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242661;PL;1394;2020;139;Projeto de Lei;Tipifica, no art. 287-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), a criação e a propagação, por qualquer meio, de informação falsa referente à saúde pública ou à segurança pública.;"NA";Alteração, Código Penal, tipicidade penal, crime, criação, divulgação de informação falsa, saúde pública, segurança pública, pena.;2020-04-01T13:21:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239478;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1872390;"NA";2021-03-11T16:26:00Z;17;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CSSF.;"NA";1;Art. 2º O Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), passa a vigorar acrescido do seguinte art. 287-A: “Criação ou propagação de informação falsa Art. 287-A. Criar ou propagar, por qualquer meio, informação falsa referente à saúde pública ou à segurança pública. Pena – reclusão, de um a quatro anos, e multa.”
2242694;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242694;PL;1416;2020;139;Projeto de Lei;Tipifica como crime de responsabilidade a disseminação ou compartilhamento por ocupante de cargo, função ou emprego público de informação falsa, sem fundamento ou difamatória.;"NA";Alteração, Lei dos Crimes de Responsabilidade, Lei da Improbidade Administrativa, tipicidade penal, Crime de responsabilidade, disseminação de informação, compartilhamento, ocupante de cargo, função administrativa, informação falsa.;2020-04-01T16:17:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1872505;"NA";2021-12-01T00:00:00Z;35;https://dadosabertos.camara.leg.br/api/v2/deputados/133439;2003;CCJC;https://dadosabertos.camara.leg.br/api/v2/orgaos/2003;Ordinária (Art. 151, III, RICD);Publicação de Proposição;604;Aguardando Designação de Relator;907;Encaminhada à publicação. Parecer da Comissão de Trabalho, de Administração e Serviço Público Publicado no DCD de 02/12/2021, Letra A.;"NA";1;Art. 1º Esta Lei tipifica como crime de responsabilidade e ato de improbidade administrativa a divulgação ou compartilhamento por ocupante de cargo, eletivo ou não, função ou emprego público, de informação falsa, sem fundamento ou difamatória. Art. 2º A Lei nº 1.079, de 10 de abril de 1950, Lei dos Crimes de Responsabilidade, passa a vigorar com a seguinte redação: “Art. 9º ..................................................................................... .................................................................................................... 8 – divulgar ou compartilhar informação falsa, sem fundamento ou difamatória” Art. 3º A Lei nº 8.429, de 2 de junho de 1992, Lei da Improbidade Administrativa, passa a vigorar com a seguinte redação: “Art. 11º ..................................................................................... .................................................................................................... XI – divulgar ou compartilhar informação falsa, sem fundamento ou difamatória”
2242713;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242713;PL;1429;2020;139;Projeto de Lei;Institui a Lei Brasileira de Liberdade, Responsabilidade e Transparência na Internet.;Altera a Lei nº 8.429, de 1992.;Diretrizes, provedor de aplicações, internet, combate, Notícia falsa (fake news). _Conta inautêntica, Conta automatizada (robô), desinformação. _Provedor de aplicações,  internet, responsabilidade, transparência, combate, desinformação, Provedor de aplicação de mensagem instantânea. _Critério, atuação, verificador de fatos independente. _Transparência, conteúdo patrocinado, anúncio online, propaganda política. _Administração Pública, transparência pública, provedor de aplicações, internet. _Alteração, Lei da Improbidade Administrativa, disseminação da informação, informação falsa, conta automatizada (robô), desinformação.;2020-04-01T19:17:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";"NA";"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1872575;"NA";2021-03-23T00:00:00Z;10;"NA";4;MESA;https://dadosabertos.camara.leg.br/api/v2/orgaos/4;"NA";Publicação de Proposição;604;Retirado pelo Autor;950;Encaminhada à publicação. Publicação Inicial no DCD de 24/03/21 PÅG 270.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1989827;1;DA RESPONSABILIDADE DOS PROVEDORES DE APLICAÇÃO NO COMBATE À DESINFORMAÇÃO E AUMENTO DA TRANSPARÊNCIA NA INTERNET
2249314;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249314;PL;1941;2020;139;Projeto de Lei;Estabelece multa como penalidade para quem dolosamente divulgar por meios eletrônicos, telemáticos, digital, escrito, televisivo ou rádio difusão notícias falsas (fake news) sobre epidemias, pandemias, ou eventos sociais que caracterizem tragédias ou calamidade pública no território nacional.;"NA";Punição, multa, edição, divulgação, notícia falsa (fake news), meio eletrônico, material gráfico, mídia, radiodifusão, epidemia, pandemia, evento social, caracterização, calamidade pública, valor arrecadado, implementação, ações, combate, doença.;2020-04-15T23:24:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239459;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1882992;"NA";2021-03-11T16:26:00Z;16;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CSSF.;"NA";1;Art. 1º Esta Lei pune com multa quem editar ou divulgar dolosamente informações ou notícias falsas (fake news) sobre epidemias, pandemias, ou eventos sociais que caracterizem tragédias ou estado de calamidade pública, por meios eletrônicos, digitais, telemáticos, impressos ou com a utilização de veículos comunicação da imprensa ou rádio difusão no território nacional.
2250639;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2250639;PL;2196;2020;139;Projeto de Lei;Considera-se crime a divulgação de notícias falsas, publicadas por meio eletrônico e dá outras providências.;"NA";Tipicidade penal, Divulgação de informação falsa, ofensa, pessoa jurídica, pessoa física, meio eletrônico, detenção, multa, agravação penal, aumento da pena, funcionário público.;2020-04-27T13:41:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122678;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1886822;"NA";2021-07-09T00:00:00Z;15;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Publicação de Proposição;604;Tramitando em Conjunto;925;Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 10/07/21 PAG 42;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2057389;1;Art. 1° Divulgar notícia falsa ou ofensiva contra pessoa física ou jurídica, por meio eletrônico seja privado ou público. Pena: 1 a 3 anos de detenção e multa §1° Se o crime é cometido por funcionário público, aumenta-se a pena em sua metade. Art. 2° Esta lei entra em vigor na data de sua publicação
2251491;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251491;PL;2389;2020;139;Projeto de Lei;Dispõe sobre a tipificação do crime de criação e divulgação de notícias falsas - Fake News sobre a pandemia do Coronavírus - Covid - 19 acrescentando o art. 140-A ao do Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal e dá outras providências.;"NA";Alteração, Código Penal, tipicidade penal, crime, criação, divulgação, disseminação da informação, notícia falsa (fake news), pandemia, coronavírus, pena.;2020-05-05T10:12:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239459;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1889795;"NA";2021-07-15T00:00:00Z;37;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 2.342/2020, conforme o seguinte teor: ""Declaro prejudicado o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 9.931/2018, 693/2020 e 2.389/2020, por já integrarem o conjunto de proposições encabeçado pelo Projeto de Lei n. 2.630/2020. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 10.915/2018 e 2.149/2019, por tratarem especificamente de matéria eleitoral, e quanto ao Projeto de Lei n.  559/2019, por cuidar especificamente de currículo escolar. DEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020), por guardarem relação com o Projeto de Lei n.  2.630/2020. Apensem-se, portanto, os Projetos de Lei ns. 1.974/2019 e 2.844/2020 (e seu apenso, 3.222/2020) ao Projeto de Lei n.  2.630/2020, oriundo do Senado Federal, na forma do art. 143, II, a, do Regimento Interno da Câmara dos Deputados. Em decorrência disso, redistribua-se o Projeto de Lei n.  2.630/2020 à Comissão de Trabalho, de Administração e Serviço Público, o que, por força do art. 34, II, acarretará a criação de Comissão Especial. INDEFIRO o Requerimento n. 2.342/2020 quanto aos Projetos de Lei ns. 3.221/2020 e 4.027/2020, por integrarem um conjunto de proposições que dispõe especificamente sobre publicidade institucional da União e outros entes federados.  Oficie-se. Publique-se.

[ATUALIZAÇÃO DO DESPACHO DO PL N. 2.630/2020: CTASP, CSSF, CCTCI, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (art. 151, II, do RICD)]";"NA";1;“Art. 140. Criar, divulgar e disseminar informações falsas sobre qualquer pandemia na rede mundial de computadores, provedores de aplicações de internet, mídias sociais, mensagens instantâneas: Pena: detenção de 2(dois) anos a 4(quatro) anos, e multa. §2º A pena é de reclusão de 4 (quatro) a 10(dez) anos e multa, se o agente é o líder ou coordenador do grupo de rede virtual ou social para provocar, alarmar, anunciar perigo inexistente sobre a pandemia ou qualquer veiculação de qualquer espécie de notícia falsa, causando alarme, pânico e temor contribuindo para o aumento da intranquilidade e a insegurança da população. § 3º Se o agente praticar o crime com o intuito de expor a vida ou a saúde de outro a perigo direto e iminente aplicase cumulativamente a pena do art. 132. § 4º Se a publicação sabidamente falsa é feita e publicada na internet por meio de link para captação indevida de dados pessoais da vítima invadindo dispositivo informático
2253002;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253002;PL;2763;2020;139;Projeto de Lei;Altera a Lei nº 12.965, de 23 de abril de 2014, obrigando as empresas responsáveis pelo provimento de serviços de redes sociais na internet a condicionarem o acesso a essas aplicações ao cadastramento prévio do CPF ou do CNPJ do usuário.;"NA";Alteração, Marco Civil da Internet, Provedor de aplicações, Provedor de acesso, identificação, Cadastro de Pessoas Físicas (CPF), Cadastro Nacional de Pessoa Jurídica (CNPJ), acesso,  usuário de serviços,Rede social digital, internet.;2020-05-19T17:20:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2207075;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1895273;"NA";2021-03-03T16:56:00Z;15;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Recebimento;500;Tramitando em Conjunto;925;Recebimento pela CCTCI.;"NA";0;NA
2253576;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253576;PL;2844;2020;139;Projeto de Lei;Determina a aplicação de multas, suspensão de isenções fiscais e financiamentos por bancos públicos, além da proibição de contratação pelo Poder Público de pessoas jurídicas que propagam, estimulam ou anunciam, direta ou indiretamente, notícias falsas (Fake News) em veículos de comunicação.;"NA";Empresa pública, empresa privada, propagação, incentivo,  divulgação, Notícia falsa (fake news), mídia, multa, proibição,  contrato administrativo, administração pública, benefício fiscal, empréstimo bancário, financiamento, banco público.;2020-05-22T15:03:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2256735;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1896983;"NA";2021-08-03T00:00:00Z;31;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Devolução à CCP;1010;Tramitando em Conjunto;925;Devolução à CCP, será criada Comissão Especial;"NA";1;"Art. 1º - As empresas públicas e privadas com sede no território nacional que propagam, estimulam ou anunciam, direta ou indiretamente, notícias falsas (Fake News) em veículos de comunicação, estarão sujeitas às seguintes sanções: I – Aplicação de multa pecuniária de 5% (cinco por cento) do faturamento da empresa, declarado no ano anterior, por cada dia de veiculação; II – Ficam impedidas de celebrar contratos com o Poder Público por um período de até 05 (cinco) anos; III- Ficam impedidas de acessar qualquer tipo de isenção ou renúncia fiscal concedidas pelo Poder Público por um período de até 10 (dez) anos; IV– Ficam impedidas de celebrar empréstimos ou contratos de financiamento com bancos públicos por um período de até 10 (dez) anos. § 1º A multa prevista no inciso I será sempre a primeira penalidade aplicada. § 2º Havendo reincidência, serão aplicadas as penalidades previstas nos incisos II, III e IV concomitantemente."
2253608;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2253608;PL;2854;2020;139;Projeto de Lei;Institui medidas contra a disseminação de conteúdo de ódio e preconceito pela internet, bem como a disseminação de informações a respeito de tratamentos de saúde que não sejam cientificamente validados e aceitos pelo Sistema Único de Saúde ou pela Organização Mundial de Saúde e dá outras providências.;"NA";"Procedimento, impedimento conteúdo digital, internet, preconceito, divulgação, tratamento de saúde, epidemia, pandemia, ausência, certificação, validação, Sistema Único de Saúde (SUS), Organização Mundial da Saúde (OMS), apologia, ditadura militar, fechamento, Poder Legislativo, Poder Judiciário.
_Retirada,, rede socia digital, injúria, informação, contrariedade, orientação, Organização Mundial da Saúde (OMS), conteúdo digital, Curandeirismo, Charlatanismo, tratamento de saúde epidemia, pandemia,  Infração de medida sanitária preventiva.";2020-05-25T11:13:00Z;https://dadosabertos.camara.leg.br/api/v2/orgaos/180;"NA";https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237042;"NA";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1899386;"NA";2021-07-15T00:00:00Z;32;"NA";186;CCP;https://dadosabertos.camara.leg.br/api/v2/orgaos/186;Prioridade (Art. 151, II, RICD);Notificação de Despacho;203;Tramitando em Conjunto;925;"Despacho exarado ao Requerimento n. 1.390/2020, conforme o seguinte teor: ""Julgo prejudicado o Requerimento n. 1.390/2020, tendo em vista que os Projetos de Lei n. 2.389/2020 e 2.854/2020 já tramitam conjuntamente. Publique-se.""";"NA";1;Art. 4º O administrador de sistema autônomo deve remover ou tornar inacessível, dentro de vinte e quatro horas após a notificação por uma ou mais pessoas, qualquer conteúdo divulguem informações não reconhecidas ou contrárias as determinações da Organização Mundial da Saúde a respeito de tratamento de saúde relativos a pandemia ou epidemia ou que viole manifestamente o previsto no Art. 283 e Art. 284 do Decreto Lei nº 2848 de 1943.
